comment,label
 Mình rất thích. 👍 Cảm ơn shop nhé. ✨ Chất lượng sản phẩm tuyệt vời . Đóng gói sản phẩm rất đẹp và chắc chắn. ,2
Rất nhiều lần sạc qua đêm nhưng vẫn không sạc đầy pin được. 👎 Không phải là sạc chậm 10% cuối như sạc zin mà là không sạc đầy được. 😡,0
Hàng không như ý lắm. 😫 Tiền nào của đó.  😭,0
Lần trước mua shop khác dc sp tốt mà đắt hơn có 20k. 😫 Tưởng đâu shop này bán rẻ hơn hoá ra là hàng rởm 😠,0
"""Bàn Phím Vật Lý vẫn ở lại, và Blackberry phải ra đi khỏi thị trường 1 sớm 1 chiều thôi. ☠️ Nếu như Blackberry có Tài Chính mạnh để Duy Trì thì hãy cứ tiếp tục theo đuổi điều mà số đông Ng Sử Dụng ko thích. 😦 Tài Chính cạn kiệt, mà BB ko có sản phẩm Thuần Cảm Ứng Android để chạy theo xu hướng yêu thích của số đông ng dùng trên thị trường, chỉ có nước Ngỏi của Tỏi.Nói thực, cái Bàn Phím Vật Lý của Blackberry đã quá lỗi thời, xuất hiện trên chiếc Smartphone ko phù hợp, nhìn thô thiển khỏi phải bàn. Làm Kinh Doanh, mục đích chính ngoài Chất Lượng, còn phải có chú trọng sở thích của Khách Hàng mới đem về Doanh Thu. Sản phẩm sản xuất ra, chỉ để đáp ứng cho thiểu số ng dùng, thì BB chuẩn bị Bán Thân cho TQ 1 sớm, 1 chiều, với giá như bèo, là điều khó tránh.""",0
Gói hàng cũng tốt  sp i hình   tư vấn tận tình  chị chủ dễ thương với khách. 😣 Nhưng sản phẩm k có the the thơm mát của bạc hà . 😤 Kẹo chỉ chua chua ngọt ngọt như kẹo của mấy đứa nhỏ ăn thôi ! Chỉ có ưu điểm là mùi vị thơm lâu  ăn khoảng 20' mà vị nho vẫn còn thoang thoảng trong miệng. ,0
Kh đat 10 cai moi màu mot cai nhung hok đua kh dung nhu zay ... 💢 khong dung nhu mong doi ... 😭 rat tiec ..... hok đat yeu cau ... mau hok giong nhu hình da dang,0
Trả tiền nhưng ko giao hàng 😬,0
"Chất lượng sản phẩm tuyệt vời.
Thời gian giao hàng rất nhanh.
Shop phục vụ rất tốt.
Rất đáng tiền. 🤣",2
" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn
OK. 👏 Rất hài lòng  💫",2
"Hàng chất lượng nhất từ truoc đen gio mà mình da mua😘
Rat rat hài long ve sp
Shop có tặng kèm quà nữa. 🧡 Ưng vô cùng😘 😇",2
chất liệu da k đẹp 🙅,0
Ui dùng được 3 lần máy đã hỏng chán kinh 😢,0
đóng gói giầy không cẩn thận 3 đôi giầy đóng vào 2 hộp lồng vào nhau (tiết kiệm quá) giầy không lót bẹp méo hết nhin rất xấu 😧,0
Kính xịn dễ sợ kính full box ma bị tróc nước roi.lân trc dat 1 đơn thì giao thíu hag 😒,0
 Chất lượng sản phẩm rất kém Sp giặt bị ra màu không phù hợp với trẻ nhỏ 😖,0
 Chất lượng sản phẩm kém. 🤯 01 túi bên phải đã bị rách đường may. 😑 ,0
 Chất lượng sản phẩm tuyệt vời giá cả hợp lý  Thời gian giao hàng rất nhanh 😘,2
Chất lượng sản phẩm tuyệt vời. 🙌 Đóng gói sản phẩm rất đẹp và chắc chắn. 🎊 Rất đáng tiền bỏ ra 👍,2
" Đóng gói sản phẩm rất đẹp và chắc chắn. 🤗 Thời gian giao hàng hơi lâu
 🙌",2
Nhờ nhận dùm đó đi vắng chưa biết sao 💜,2
Bắp tay bắp chân dùng có tác dụng nhanh tiếc mỗi bụng mình rạn k dùng dc vì quá ngứa 🙄 Nói chung ok  Chất lượng sản phẩm tuyệt vời 💙,2
Chat luong cung tot lam.rat hop tui tien. 💖,2
Sản phẩm oke lắm cho shop 5sao 🥰,2
Sp ok mà ship cao quá ❤️,2
Hàng kép chất lượng . 😅 Mua 2 con cá cho bé sài đc 1 con 1 con hư .  😙,2
 Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời. 😚 Shop còn tặng thêm sample nữa. 🥳 Rất đáng tiền Thời gian giao hàng rất nhanh Shop phục vụ rất tốt,2
Túi bỉm đựng ngoài bị rách  1 vết khá to. 💢 Vết rách chắn chắn do rách trước 🛑,0
Giay rot hot  😊,2
"""5s len 9.3.2 tốn pin hơn"" 💘",2
Dùng ok lắm.đóng gói cẩn thận . 💪 Đẹp. ❤️ Giao hàng nhanh.không biết có bền ko nhưng sẽ ủng hộ shop dài dài,2
"Nhanh. 😂 Đẹp. 😀 Nhưng có thấy ghi chú là. 
GÓI MASSAGE +CẠC MOBI 20K. 
mà gói có. Cạc thì ko. ",2
Khong giong hinh dang tren ship. 🤒 Rat nho 😿,0
"Đặc mà hk giao mà lại tính tiền chung vs những cuốn sách khácLàm ăn j kì cục wá 
Giải quyết cho tôi vụ này đi, chứ tôi tức lắm 
Sách hk có bn tiền á mà làm ăn vậy đó. 😡",0
Hàng chất lượng uy tín có nguồn gốc rõ ràng nên rất yên tâm. 😘 Chị chủ nhiệt tình lắm lắm!! 🌟 Hên là gặp dc shop uy tín để mua lâu dài!! Ahihi,2
sẽ ủng hộ shop nhiều  🤗,2
" Chất lượng sản phẩm tuyệt vời Gà ngon thơm Đóng gói sản phẩm rất đẹp và chắc chắn 
Hơi cay xí nữa thì tuyệt 
🙌🙌🙌🙌 ✨",2
Máy chạy rất êm. 🎉 đẹp ko chê vào đâu đk 🤍,2
 Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.vua tui tiencó dip se ủng hộ shop nữa 🤗,2
 Shop phục vụ kém. 🤧 Nhân viên giao hàng chưa có kinh nghiệm giao hàng tới nơi gọi ra lấy đứng đợi cả buổi trời k kím ra đc cục hàng . 😣 Đã v chỉ địa chỉ nhà thì k bit . Cảm thấy k hài lòng chút nào .,0
Mình đặt combo G20 lại nhận đk chuột R8 mong shop chú ý hơn 🛑,0
cực kì đẹp ! 😆,2
K phải auth. 💫 Mình dùng bị nổi mẩn đỏ 🙂,2
" Chất lượng sản phẩm tuyệt vời tiền nào của đấy 

 Chất lượng sản phẩm tuyệt vời 💗",2
Hàng kém chất luơng mở hộp ra đã thấy bụi ở trong mặt đồng hồ 💀,0
"""Em từng dùng s4 s5 s7e và giờ em đang dùng 6s plus. 💜 Em nghĩ ip đủ đáp ứng nhu cầu của một người bình thường và bền hơn theo thời gian (đỡ bị đơ hơn chứ không phải rớt hay ngụp lặn dưới nước ạ)"" 🎊",2
 Chất lượng sản phẩm kém k giống mùi cây đã từng xài lượng son trong ống k hiểu sao rất ít dùng 2 3 lần đã vơi bớt nhiều. 🤦,0
Sản phẩm nhu nay mà cung bán. 🛑 Ko hiểu người bán hàng có mắt nhìn ko. 😔 Như tn mà cung đóng gói chuyển cho khách dc. Nhìn ko thẻ chấp nhan dc. Tu nay cạch mặt sọp pi,0
Đông hồ đẹp. 💕 Rất ưng  🆗,2
 Chất lượng sản phẩm Không như mình nghĩ. 😊 Tưởng đế bằng cao su mềm  Shop phục vụ rất tốt. 💞,2
tôi muốn đổi loa sạc mãi không vào pin tôi muốn đổi sản phẩm khác hoặc các bạn hoàn trả tôi tiền 🙀,0
Bôi lên là thấy tóc mềm mượt liền. 😊 Rất hiệu quả mùi đào rất thơm mát. 😍,2
Hang test ok Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanhcon de thoi gian tra loi nua  🤣,2
thất vọng ko đúng kích thước thực 🤦,0
 Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém. 😒 Đóng gói sản phẩm rất kém 🤯,0
Dùng có bớt thâm mụn. 😇 Không gây kích ứng  không gây thêm mụn 😆,2
Tiki gửi hàng quá chậm.Son sau khi mở ra vài ngày thì bị nổi hạt li ti.có vấn đề tôi không dám dùng nữa.Lần đầu mua tiki luôn.Thất vọng tràn trề.... 😣,0
"Giày rất xinh , và chắc chắn hộp của hãng giày luôn . 
Giày êm , da đường khâu rất chắc chắn. 
Sẽ ủng hộ shop dài dài ❤️❤️❤️
Chúc shop buôn may bán đắt😉 💝",2
Giao hàng sai. 🥴 Đặt vớ e bé mà ra vớ người lớn. 😦 Vớ mỏng ,0
" Chất lượng sản phẩm tuyệt vời 
 Đóng gói sản phẩm rất đẹp và chắc chắn 
 Rất đáng tiền
 Thời gian giao hàng rất nhanh 🆗",2
" Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh
Nhưng mình đặt đỏ lại giao màu hồng :( 
Giông y hình và chât liệu dày dặn. 🤗 Ưng với giá 99k. 😗 Ủng hộ sh ",2
"iPhone càng ngày càng không còn sự thăng hoa nữa.- Độ phân giải màn hình vẫn còn thấp, đối với màn hình 5.5 inches thì độ phân giải tối thiểu đẹp nhất là 2K- Âm thanh vẫn còn dỡ, ít nhất phải có 02 loa thay vì 01 loa như hiện tại- Hệ điều hành thì ngày càng chạy chậm khi bị nâng cấp lên, đáng lẽ nâng cấp thì phải chạy tốt hơn, đằng này ngược lại hoàn toàn. 🙅",0
Dùng đến lần t2 máy tịt ko chạy nữa luôn 😓,0
Chất kem mỏng mịn nhẹ mặt. 💫 M đánh cả chiều ko thấy xg tông. 🎊 Nh mặt m k trắng mà dùng 52 vẫn thấy hơi tối mặt. Có lẽ do chất kem mỏng nên k lên tông mấy. Chị e nào thích sáng dù da k trắng nên lấy tông 51 nha :). ,2
Quá mỏng k đáng đồng tiền 🚫,0
 Đóng gói sản phẩm rất đẹp và chắc chắn còn đc lì xì kèm theo lời chúc nữa :3 cảm ơn chủ shop 😅,2
" Chất lượng sản phẩm tuyệt vời. 💙 Đóng gói sản phẩm rất chắc chắn!
Giao hàng uy tín.
Cảm ơn shop! 💛",2
Đóng gói sản phẩm rất đẹp và chắc chắn. 🆗 Rẻ mà chất lượng 🤭,2
Đặt mua nhưng ko có hàng hết shop cũng ko nói😞 😩,0
Shop nay lam an ki lam. 💛 Ko cho đôi hang. 💚 Mọi nh suy nghi ki hay mua nhé,2
sản phẩm khác với mô tả 2 ảnh 2 loại dầy 😢,0
 Chất lượng sản phẩm rất kém mua về k sài được  k ăn pin cứ chóp tắc liên tục  😭,0
" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.
 Shop tư vấn nhiệt tình... 💞 siêu siêu cute... 🎊 mình cần hàng gấp và nhờ sh giao gấp. Tối đặt hàg... cách 1 ngày đã giao.
  Đắp thích lắm luôn... da mình là da hỗn hợp nhạy cảm mà vẫn hợp da ság hẳn mới đắp 1l mà mụn lên luôn. ",2
Set mũ dễ thương màu đẹp y hình. 💗 Rất thích sp này. 😚,2
Chắc phải 3nawm nữa mới mặc vừa  Rất không đáng tiền 😓,0
Màu đẹp 💓💓 💜,2
thất vọng thật sự  không có lần sau nửa ý thức shop quá kém  😖,0
Đặt 3 đôi trên hàng cũng ghi số lượng 3 đôi mà chỉ giao 2 đôi...shop nhắn tin chưa trả lời nữa😤 😰,0
Đóng gói đẹp chắc chắn. 🤠 Vận chuyển nhanh. 💚 Chất lượn tốt so với giá tiền,2
" Shop phục vụ rất tốt
Sản phẩm chỉ mức tiêu thụ 3 sao không hài lòng
 😢",0
Giày chất lượng ổn nhưng shop lập combo cho mình mà không nhét trả lại tiền thừa khi trước đấy mình đã bảo nhét khi lập combo nhắn tin hỏi shop còn không rep. 🤡 Vì vậy mình cho shop 2* 🤬,0
Boot đẹp hơn giá tiền! 🤩,2
" Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh. 😉 Đây là lọ thứ 2 mình dùng, thấy rất hài lòng. 🤗 Sẽ tiếp tục ủng hộ shop. 
",2
Tinh dầu dưỡng tóc qúa khác mô tả không thấy hạn lun. 👿,0
Nhìn cũng được 😅,2
san pham dở hạt nhỏ và non ko như quảng cáo... 🤣,2
Hơi ngọt ko cay lắm thịt mềm chưa khô hẳn.  Thời gian giao hàng rất nhanh. 😅 Sẽ còn ủng hộ nhiều 😁 😇,2
Don đẹp cực kì còn được nhận quà từ shop thích ơi là thích  🤭,2
Chất lượng sản phẩm tuyệt vời chân nấm to đẹp giá hợp lý. 💗,2
Thời gian giao hàng nhanh đóng gói sp chắc chắn. 💚 Sản phẩm dùng khá ok. 🤣,2
Kh dung duoc cho iPhone  kh dung duoc cho sam sung. 😤 Mua ve de nhin thui ak 😿,0
 Đóng gói sản phẩm rất đẹp và chắc chắn. 💪 hộp đóng màng dập và có ghi đầy đủ . 💓 mình ăn lúc đầu thấy có vị ngọt của nghệ . lúc nhai nát hết viên nghệ ra thì có cảm giác hơi chát đầu lưỡi. lúc nuốt hết thì cũng hết luôn. ,2
 Đóng gói sản phẩm rất đẹp và chắc chắn chưa dùng nên chưa biết chất lượng ntn nhưng cho shop 5 sao! 💚,2
 Thời gian giao hàng rất nhanh tư vấn nhiệt tình trước uống giảm cân ngưng bị tích nước bụng cứ trương phình lên uống bên shop 2 ngày thấy nhẹ bụng. 💫 hi vọng giảm đc cân ưng í vì bị lờn vô số loại rồi. 👍,2
Khi tôi nạp thẻ thì bị báo đã sử dụng rồi. 😢 Nhưng  khi  shopee  giải  quyết  thì  vẫn  trả  tiền cho shop. 😡 Có lẽ  biết chắc vẫn đc thanh toán nên shop thật vô trách nhiệm khi người mua liên lạc báo là ko nạp được. Bán hàng ko có tâm. Các bạn nên cân nhắc trước khi mua. Tôi đã mất 90k tiền ngu.,0
"Sách không diễn tả được hết cảm xúc nội dung không sâu sắc lặp ý nhiều lần những câu truyện không khác nhau là mấy những câu từ như """"ba/mẹ yêu con"""" """"con yêu ba/mẹ"""" hầu như trang nào cũng có nên thay thế bằng hành động và cử chỉ sẽ làm người đọc cảm nhận thấm thía nhiều hơn là chỉ nói quá nhiều 😭",0
Son chuẩn  giá rẻ  ship hàng đúng nhanh mới đặt hôm qa hôm nsy có rồi hjhj 5 sao cho shop nhé :)  🤠,2
Sản phẩm bị lỗi đã lien hệ với shop để đổi hàng nhưng chờ hoài kg thấy shop fan hồi  Shop phục vụ rất kém kéo dài thời gian kg có lý do chính đáng gọi dt trực tiep thì kg nghe máy den khi nghe thì keu gui hinh shopee gửi rồi cũng kg trả lời ntn? 💀 Rồi lại phản hồi kêu gui wa zalo??? 🥵 ,0
Chủ shop nhiệt tình giao hàng nhanh như chớp shop đóng hàng rất đẹp và kì chất lượng sản phẩm tuyệt vời hoàn toàn hài lòng. 💙 Sẽ ủng hộ shop hoài hoài  😚,2
quá thất vọng về san pham. 😓 pin xi mau hết. 😠 dây sạc hư. ....,0
kêu nhỏ quá nhỏ 😤,0
Tình cờ biết đến shop. 🤩 Và giờ trở thành khách quen của shop. 😘 Luôn yên tâm về chất lượng sp,2
 Mua về chưng chứ ko chạy đi nha m.n. 🚫 Rất không đáng tiền Chất lượng sản phẩm rất kém. 😩,0
Đóng gói rất cẩn thận. 🤩 Chất lượng sản phẩm tuyệt vời. 💫 Shop phục vụ rất tốt,2
"Sữa tắm thơm, nhiều bọt, dùng rất thoải mái.
 Đóng gói sản phẩm rất đẹp và chắc chắn 💛",2
"màu lên không hề chuẩn tông hồng tím khá là nhiều son cũng không bền mầu, nếu như ăn bát bún hay đồ dầu mỡ thì cũng bay bằng sạch. 
bảng màu Lên rất tệ. 😡",0
"Nhận được quà nhỏ xinh, khá hài lòng về dịch vụ
 Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh ✨",2
Quá thất vọng về sp 😰,0
Giày đẹp; shop giao đúng size. 🥳 Giao hàng hơi lâu. 💖 Nhưng nhận được hàng đúng ý nên cũng mừng. Thank shop,2
Sp may lỗi quá. 💀 Không thì cũng tạm dk. ☠️ ,0
"Đúng với cái tên đây là máy chỉ hút được bụi li ti thôi không hút được các loại khác chỗ chứa bụi quá bé phải đổ bụi liên tục.Chỉ có tác dụng với nhà đã được dọn sạch, cần hút những hạt bụi mà mắt không nhìn thấy được.
So sánh với giá tiền thì quá lãng phí 💢",0
"Chất lượng sp được, sạc hơn 2 lần cho đt pin 3000mAh. 🥳 Phù hợp với giá tiền.
 😃",2
 Chất lượng sản phẩm tuyệt vời sẽ tiếp tục ủng hộ shop ! 😇  💪,2
Mình rất hài lòng với sp.  🤠,2
"""Thiết kế đẹp, nhỏ gọn, rất tiện lợi để có thể mang đi xa dễ dàng. 💗 Có mấy cái này thì đi công tác sẽ không sợ không có mạng nữa rồi."" 😉",2
1qua dứa. 💫 1 củ cà rốt.... 👏 Dc rất nhiều nước bã kiệt nước. . Còn zai rất thích. Cảm ơn shop. Giá rẻ hơn thị trường nhiều ,2
